Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
413	Spectrogram 1	1	198.804163285	198.872252705	67.824	152.965	LH1079631011.WAV	0.0681	3.8042	120.586	33	2	2	2	
414	Spectrogram 1	1	199.110565673	199.221210979	66.381	163.066	LH1079631011.WAV	0.1106	4.1105	103.359	33	2	2	2	
415	Spectrogram 1	1	199.485057479	199.621236318	57.723	151.522	LH1079631011.WAV	0.1362	4.4850	103.359	33	2	2	2	
416	Spectrogram 1	1	200.336175221	200.514909947	56.279	170.281	LH1079631606.WAV	0.1787	0.3362	120.586	33	2	2	2	
417	Spectrogram 1	1	200.676622318	200.804289979	54.836	193.370	LH1079631606.WAV	0.1277	0.6766	120.586	33	2	2	2	
418	Spectrogram 1	1	201.578807125	201.706474786	57.723	151.522	LH1079631606.WAV	0.1277	1.5788	120.586	33	2	2	2	
419	Spectrogram 1	1	201.961810109	202.123522480	56.279	193.370	LH1079631606.WAV	0.1617	1.9618	103.359	33	1	2	2	
420	Spectrogram 1	1	202.336301915	202.463969577	59.166	191.927	LH1079631606.WAV	0.1277	2.3363	103.359	33	1	2	2	
421	Spectrogram 1	1	203.127841416	203.315087319	49.064	197.700	LH1079631606.WAV	0.1872	3.1279	103.359	33	1	2	2	
422	Spectrogram 1	1	203.468288512	203.612978529	54.836	181.826	LH1079631606.WAV	0.1447	3.4683	120.586	33	1	2	2	
423	Spectrogram 1	1	203.817246787	203.936403271	57.723	147.192	LH1079631606.WAV	0.1192	3.8172	86.133	33	3	2	2	
424	Spectrogram 1	1	204.200249771	204.310895077	49.064	154.408	LH1079631606.WAV	0.1106	4.2002	120.586	33	2	2	2	
425	Spectrogram 1	1	204.600275109	204.651342174	64.938	144.306	LH1079631606.WAV	0.0511	4.6002	103.359	33	3	2	2	
426	Spectrogram 1	1	205.332240496	205.459908158	59.166	150.079	LH1079631611.WAV	0.1277	0.3322	103.359	33	1	2	2	
427	Spectrogram 1	1	207.000431271	207.162143642	49.064	152.965	LH1079631611.WAV	0.1617	2.0005	103.359	33	2	2	2	
428	Spectrogram 1	1	207.366411900	207.528124271	53.393	193.370	LH1079631611.WAV	0.1617	2.3664	103.359	33	1	2	2	
429	Spectrogram 1	1	207.740903707	207.885593723	51.950	194.813	LH1079631611.WAV	0.1447	2.7409	103.359	33	1	2	2	
430	Spectrogram 1	1	208.881401481	209.009069142	53.393	187.598	LH1079631611.WAV	0.1277	3.8814	86.133	33	2	2	2	
431	Spectrogram 1	1	209.221848578	209.358027417	56.279	157.294	LH1079631611.WAV	0.1362	4.2219	120.586	33	1	2	2	
432	Spectrogram 1	1	209.596340384	209.724008046	60.609	141.420	LH1079631611.WAV	0.1277	4.5964	103.359	33	2	2	2	
433	Spectrogram 1	1	212.541210101	212.643344230	63.495	152.965	LH1079632206.WAV	0.1021	2.5412	103.359	33	2	2	2	
434	Spectrogram 1	1	212.915701908	213.034858392	64.938	152.965	LH1079632206.WAV	0.1192	2.9156	120.586	33	2	2	2	
435	Spectrogram 1	1	213.264660182	213.366794311	62.052	155.851	LH1079632206.WAV	0.1021	3.2646	120.586	33	2	2	2	
436	Spectrogram 1	1	216.847870852	216.932982626	59.166	148.635	LH1079632211.WAV	0.0851	1.8478	103.359	33	2	2	2	
437	Spectrogram 1	1	217.222362659	217.315985610	62.052	150.079	LH1079632211.WAV	0.0936	2.2223	103.359	33	3	2	2	
438	Spectrogram 1	1	217.579832110	217.698988594	57.723	157.294	LH1079632211.WAV	0.1192	2.5798	86.133	33	2	2	2	
439	Spectrogram 1	1	217.945812739	218.073480401	57.723	193.370	LH1079632211.WAV	0.1277	2.9458	103.359	33	1	2	2	
440	Spectrogram 1	1	218.311793368	218.405416320	56.279	150.079	LH1079632211.WAV	0.0936	3.3118	86.133	33	2	2	2	
441	Spectrogram 1	1	221.111973916	221.188574513	62.052	151.522	LH1079632806.WAV	0.0766	1.1120	120.586	33	2	2	2	
442	Spectrogram 1	1	222.082248142	222.192893448	57.723	152.965	LH1079632806.WAV	0.1106	2.0822	103.359	33	2	2	2	
443	Spectrogram 1	1	222.482273481	222.584407610	60.609	184.712	LH1079632806.WAV	0.1021	2.4823	103.359	33	2	2	2	
444	Spectrogram 1	1	223.282324158	223.384458288	60.609	141.420	LH1079632806.WAV	0.1021	3.2823	103.359	33	2	2	2	
445	Spectrogram 1	1	223.614260078	223.707883030	60.609	157.294	LH1079632806.WAV	0.0936	3.6143	86.133	33	2	2	2	
446	Spectrogram 1	1	223.997263062	224.141953078	60.609	160.180	LH1079632806.WAV	0.1447	3.9973	120.586	33	1	2	2	
447	Spectrogram 1	1	224.363243691	224.490911352	57.723	165.952	LH1079632806.WAV	0.1277	4.3633	120.586	33	2	2	2	
448	Spectrogram 1	1	224.729224320	224.882425514	57.723	189.041	LH1079632806.WAV	0.1532	4.7293	86.133	33	2	2	2	
449	Spectrogram 1	1	225.103716127	225.180316723	60.609	164.509	LH1079632811.WAV	0.0766	0.1037	103.359	33	2	2	2	
450	Spectrogram 1	1	226.857022381	226.933622977	64.938	152.965	LH1079632811.WAV	0.0766	1.8570	120.586	33	2	2	2	
451	Spectrogram 1	1	227.231514187	227.308114784	49.064	155.851	LH1079632811.WAV	0.0766	2.2315	103.359	33	2	2	2	
452	Spectrogram 1	1	227.623028349	227.708140123	51.950	154.408	LH1079632811.WAV	0.0851	2.6230	103.359	33	2	2	2	
453	Spectrogram 1	1	227.963475445	228.150721349	51.950	191.927	LH1079632811.WAV	0.1872	2.9635	103.359	33	2	2	2	
454	Spectrogram 1	1	228.320944897	228.457123736	60.609	187.598	LH1079632811.WAV	0.1362	3.3210	103.359	33	3	2	2	
455	Spectrogram 1	1	228.669903171	228.814593188	53.393	158.737	LH1079632811.WAV	0.1447	3.6700	103.359	33	2	2	2	
456	Spectrogram 1	1	230.304049236	230.457250430	63.495	178.940	LH1079633406.WAV	0.1532	0.3041	103.359	33	1	2	2	
457	Spectrogram 1	1	230.721096930	230.848764591	53.393	157.294	LH1079633406.WAV	0.1277	0.7211	86.133	33	2	2	2	
458	Spectrogram 1	1	231.155166978	231.274323462	54.836	152.965	LH1079633406.WAV	0.1192	1.1552	103.359	33	2	2	2	
459	Spectrogram 1	1	231.895639414	231.997773543	54.836	155.851	LH1079633406.WAV	0.1021	1.8957	86.133	33	2	2	2	
460	Spectrogram 1	1	232.270131221	232.372265350	56.279	151.522	LH1079633406.WAV	0.1021	2.2702	86.133	33	2	2	2	
461	Spectrogram 1	1	232.661645382	232.789313043	57.723	148.635	LH1079633406.WAV	0.1277	2.6617	86.133	33	2	2	2	
462	Spectrogram 1	1	233.121248963	233.206360737	62.052	142.863	LH1079633406.WAV	0.0851	3.1212	86.133	33	3	2	2	
463	Spectrogram 1	1	233.946833173	234.074500834	53.393	164.509	LH1079633406.WAV	0.1277	3.9468	103.359	33	1	2	2	
464	Spectrogram 1	1	234.321330272	234.440486756	60.609	147.192	LH1079633406.WAV	0.1192	4.3213	86.133	33	2	2	2	
465	Spectrogram 1	1	234.738377966	234.849023272	57.723	148.635	LH1079633406.WAV	0.1106	4.7383	86.133	33	2	2	2	
466	Spectrogram 1	1	235.163936837	235.249048611	66.381	142.863	LH1079633411.WAV	0.0851	0.1639	103.359	33	3	2	2	
467	Spectrogram 1	1	235.580984531	235.666096305	60.609	150.079	LH1079633411.WAV	0.0851	0.5810	103.359	33	2	2	2	
468	Spectrogram 1	1	235.929942805	236.032076934	66.381	145.749	LH1079633411.WAV	0.1021	0.9299	86.133	33	3	2	2	
469	Spectrogram 1	1	236.789571725	236.900217031	57.723	161.623	LH1079633411.WAV	0.1106	1.7896	103.359	33	1	2	2	
470	Spectrogram 1	1	237.138529999	237.206619418	66.381	141.420	LH1079633411.WAV	0.0681	2.1385	103.359	33	3	2	2	
471	Spectrogram 1	1	238.006670096	238.142848935	56.279	152.965	LH1079633411.WAV	0.1362	3.0067	86.133	33	2	2	2	
472	Spectrogram 1	1	238.381161902	238.491807209	54.836	158.737	LH1079633411.WAV	0.1106	3.3812	103.359	33	2	2	2	
473	Spectrogram 1	1	238.755653709	238.857787838	53.393	155.851	LH1079633411.WAV	0.1021	3.7557	103.359	33	2	2	2	
474	Spectrogram 1	1	239.155679048	239.223768467	63.495	148.635	LH1079633411.WAV	0.0681	4.1557	103.359	33	2	2	2	
475	Spectrogram 1	1	239.487614967	239.564215564	60.609	155.851	LH1079633411.WAV	0.0766	4.4876	103.359	33	3	2	2	
476	Spectrogram 1	1	239.862106774	239.955729725	59.166	138.534	LH1079633411.WAV	0.0936	4.8621	103.359	33	3	2	2	
477	Spectrogram 1	1	240.338732709	240.466400371	66.381	148.635	LH1079634006.WAV	0.1277	0.3388	120.586	33	3	2	2	
478	Spectrogram 1	1	240.772802758	240.874936887	59.166	145.749	LH1079634006.WAV	0.1021	0.7728	86.133	33	3	2	2	
479	Spectrogram 1	1	245.462466387	245.564600516	57.723	147.192	LH1079634011.WAV	0.1021	0.4625	103.359	33	2	2	2	
480	Spectrogram 1	1	245.871002904	245.939092323	67.824	141.420	LH1079634011.WAV	0.0681	0.8710	86.133	33	2	2	2	
481	Spectrogram 1	1	253.343819432	253.403397674	63.495	139.977	LH1079634606.WAV	0.0596	3.3438	103.359	33	2	2	2	
482	Spectrogram 1	1	254.501339561	254.569428981	63.495	128.433	LH1079634606.WAV	0.0681	4.5014	86.133	33	3	2	2	
483	Spectrogram 1	1	255.522680852	255.590770271	75.039	147.192	LH1079634611.WAV	0.0681	0.5227	103.359	33	3	2	2	
484	Spectrogram 1	1	257.386630195	257.488764324	57.723	148.635	LH1079634611.WAV	0.1021	2.3866	103.359	33	2	2	2	
485	Spectrogram 1	1	257.735588469	257.820700243	67.824	139.977	LH1079634611.WAV	0.0851	2.7356	86.133	33	3	2	2	
486	Spectrogram 1	1	264.476443850	264.604111512	60.609	152.965	LH1079635206.WAV	0.1277	4.4764	103.359	33	2	2	2	
487	Spectrogram 1	1	264.842424479	264.970092141	54.836	168.838	LH1079635206.WAV	0.1277	4.8424	86.133	33	2	2	2	
488	Spectrogram 1	1	270.442782191	270.638539272	57.723	147.192	LH1079635806.WAV	0.1958	0.4427	86.133	33	2	2	2	
489	Spectrogram 1	1	270.808762820	270.936430482	56.279	151.522	LH1079635806.WAV	0.1277	0.8087	103.359	33	2	2	2	
490	Spectrogram 1	1	271.217299337	271.336455820	53.393	152.965	LH1079635806.WAV	0.1192	1.2173	86.133	33	2	2	2	
491	Spectrogram 1	1	271.583279966	271.744992337	54.836	170.281	LH1079635806.WAV	0.1617	1.5833	120.586	33	2	2	2	
492	Spectrogram 1	1	272.783355982	272.902512466	70.710	154.408	LH1079635806.WAV	0.1192	2.7833	120.586	33	2	2	2	
493	Spectrogram 1	1	273.157847789	273.302537805	56.279	142.863	LH1079635806.WAV	0.1447	3.1578	103.359	33	2	2	2	
494	Spectrogram 1	1	273.515317240	273.625962547	73.596	142.863	LH1079635806.WAV	0.1106	3.5153	86.133	33	3	2	2	
495	Spectrogram 1	1	280.979621648	281.107289309	49.064	165.952	LH1079636406.WAV	0.1277	0.9796	103.359	33	2	2	2	
496	Spectrogram 1	1	281.362624632	281.532848180	57.723	157.294	LH1079636406.WAV	0.1702	1.3626	120.586	33	2	2	2	
497	Spectrogram 1	1	281.737116438	281.890317632	59.166	178.940	LH1079636406.WAV	0.1532	1.7371	103.359	33	1	2	2	
498	Spectrogram 1	1	282.103097068	282.324387681	60.609	148.635	LH1079636406.WAV	0.2213	2.1031	103.359	33	1	2	2	
499	Spectrogram 1	1	282.443544164	282.588234181	54.836	158.737	LH1079636406.WAV	0.1447	2.4435	103.359	33	2	2	2	
500	Spectrogram 1	1	283.498930165	283.592553116	62.052	148.635	LH1079636406.WAV	0.0936	3.4990	103.359	33	3	2	2	
501	Spectrogram 1	1	283.847888439	283.941511391	62.052	135.648	LH1079636406.WAV	0.0936	3.8478	86.133	33	3	2	2	
502	Spectrogram 1	1	284.205357891	284.316003197	57.723	161.623	LH1079636406.WAV	0.1106	4.2053	103.359	33	2	2	2	
503	Spectrogram 1	1	284.537293810	284.699006181	53.393	147.192	LH1079636406.WAV	0.1617	4.5373	103.359	33	2	2	2	
504	Spectrogram 1	1	285.252232714	285.379900375	56.279	161.623	LH1079636411.WAV	0.1277	0.2523	120.586	33	2	2	2	
505	Spectrogram 1	1	285.660769230	285.788436891	53.393	145.749	LH1079636411.WAV	0.1277	0.6608	86.133	33	3	2	2	
506	Spectrogram 1	1	286.358685778	286.494864617	53.393	141.420	LH1079636411.WAV	0.1362	1.3587	103.359	33	3	2	2	
507	Spectrogram 1	1	287.482161198	287.609828859	50.507	152.965	LH1079636411.WAV	0.1277	2.4822	86.133	33	2	2	2	
508	Spectrogram 1	1	287.822608295	287.941764779	50.507	163.066	LH1079636411.WAV	0.1192	2.8226	103.359	33	1	2	2	
509	Spectrogram 1	1	288.733306612	288.886507806	67.824	150.079	LH1079636411.WAV	0.1532	3.7333	103.359	33	2	2	2	
510	Spectrogram 1	1	288.971619580	289.133331951	51.950	165.952	LH1079636411.WAV	0.1617	3.9717	103.359	33	1	2	2	
511	Spectrogram 1	1	289.737625548	289.848270854	54.836	150.079	LH1079636411.WAV	0.1106	4.7376	86.133	33	3	2	2	
512	Spectrogram 1	1	290.503631516	290.690877419	57.723	164.509	LH1079637006.WAV	0.1872	0.5036	103.359	33	1	2	2	
513	Spectrogram 1	1	290.929190387	290.980257451	64.938	145.749	LH1079637006.WAV	0.0511	0.9291	103.359	33	3	2	2	
514	Spectrogram 1	1	291.295171016	291.371771613	66.381	126.990	LH1079637006.WAV	0.0766	1.2951	86.133	33	3	2	2	
515	Spectrogram 1	1	291.652640468	291.788819306	60.609	152.965	LH1079637006.WAV	0.1362	1.6526	120.586	33	3	2	2	
516	Spectrogram 1	1	292.078199339	292.146288758	76.482	134.205	LH1079637006.WAV	0.0681	2.0782	103.359	33	3	2	2	
517	Spectrogram 1	1	293.703834226	293.805968355	54.836	157.294	LH1079637006.WAV	0.1021	3.7039	120.586	33	2	2	2	
518	Spectrogram 1	1	292.793139093	292.937829109	51.950	154.408	LH1079637006.WAV	0.1447	2.7931	86.133	33	3	2	2	
519	Spectrogram 1	1	294.503885754	294.631553416	62.052	144.306	LH1079637006.WAV	0.1277	4.5039	103.359	33	3	2	2	
520	Spectrogram 1	1	294.844332851	294.963489335	56.279	158.737	LH1079637006.WAV	0.1192	4.8443	86.133	33	2	2	2	
521	Spectrogram 1	1	295.218824658	295.372025851	54.836	158.737	LH1079637011.WAV	0.1532	0.2188	103.359	33	2	2	2	
522	Spectrogram 1	1	295.584805287	295.695450593	60.609	161.623	LH1079637011.WAV	0.1106	0.5848	103.359	33	2	2	2	
523	Spectrogram 1	1	295.967808271	296.095475932	49.064	145.749	LH1079637011.WAV	0.1277	0.9678	86.133	33	2	2	2	
524	Spectrogram 1	1	297.082772513	297.227462529	54.836	176.054	LH1079637011.WAV	0.1447	2.0828	103.359	33	1	2	2	
525	Spectrogram 1	1	297.465775497	297.567909626	59.166	158.737	LH1079637011.WAV	0.1021	2.4658	103.359	33	1	2	2	
526	Spectrogram 1	1	297.831756126	297.933890255	57.723	148.635	LH1079637011.WAV	0.1021	2.8317	103.359	33	2	2	2	
527	Spectrogram 1	1	298.997787862	299.108433169	56.279	158.737	LH1079637011.WAV	0.1106	3.9977	103.359	33	1	2	2	
528	Spectrogram 1	1	321.884350743	321.969462517	76.482	147.192	LH1079638806.WAV	0.0851	1.8844	120.586	33	3	2	2	
529	Spectrogram 1	1	340.796194393	340.932373232	57.723	164.509	LH1079640006.WAV	0.1362	0.7961	103.359	33	2	2	2	
530	Spectrogram 1	1	349.520154852	349.605266626	66.381	147.192	LH1079640011.WAV	0.0851	4.5202	103.359	33	3	2	2	
531	Spectrogram 1	1	361.010251676	361.120896983	79.368	142.863	LH1079641206.WAV	0.1106	1.0102	103.359	33	3	2	2	
532	Spectrogram 1	1	362.116704741	362.218838870	59.166	147.192	LH1079641206.WAV	0.1021	2.1167	103.359	33	2	2	2	
533	Spectrogram 1	1	362.235861225	362.329484177	62.052	141.420	LH1079641206.WAV	0.0936	2.2358	103.359	33	2	2	2	
534	Spectrogram 1	1	363.835962580	363.946607887	59.166	158.737	LH1079641206.WAV	0.1106	3.8359	86.133	33	2	2	2	
535	Spectrogram 1	1	363.963630241	364.082786725	54.836	141.420	LH1079641206.WAV	0.1192	3.9636	103.359	33	2	2	2	
536	Spectrogram 1	1	364.099809080	364.210454387	56.279	144.306	LH1079641206.WAV	0.1106	4.0998	103.359	33	2	2	2	
537	Spectrogram 1	1	367.597906388	367.674506985	69.267	152.965	LH1079641211.WAV	0.0766	2.5980	103.359	33	3	2	2	
538	Spectrogram 1	1	367.921331130	367.989420549	64.938	135.648	LH1079641211.WAV	0.0681	2.9213	86.133	33	3	2	2	
539	Spectrogram 1	1	368.559669437	368.644781211	64.938	148.635	LH1079641211.WAV	0.0851	3.5596	103.359	33	2	2	2	
540	Spectrogram 1	1	371.010891922	371.096003696	70.710	141.420	LH1079641806.WAV	0.0851	1.0109	103.359	33	3	2	2	
541	Spectrogram 1	1	371.210904591	371.304527543	64.216	146.471	LH1079641806.WAV	0.0936	1.2109	86.133	33	3	2	2	
542	Spectrogram 1	1	379.488029821	379.573141595	67.824	145.749	LH1079641811.WAV	0.0851	4.4880	103.359	33	3	2	2	
543	Spectrogram 1	1	380.432770514	380.594482885	69.267	152.965	LH1079642406.WAV	0.1617	0.4328	120.586	33	3	2	2	
544	Spectrogram 1	1	385.573525382	385.675659511	77.925	135.648	LH1079642411.WAV	0.1021	0.5735	103.359	33	3	2	2	
545	Spectrogram 1	1	393.029321990	393.191034361	63.495	147.192	LH1079643006.WAV	0.1617	3.0294	103.359	33	2	2	2	
546	Spectrogram 1	1	400.348939866	400.502141060	57.723	168.838	LH1079643606.WAV	0.1532	0.3490	103.359	33	1	2	2	
547	Spectrogram 1	1	400.961744640	401.072389947	60.609	157.294	LH1079643606.WAV	0.1106	0.9618	103.359	33	2	2	2	
548	Spectrogram 1	1	408.043049230	408.128161005	51.950	148.635	LH1079643611.WAV	0.0851	3.0431	103.359	33	2	2	2	
549	Spectrogram 1	1	408.409029860	408.511163989	51.950	157.294	LH1079643611.WAV	0.1021	3.4091	103.359	33	2	2	2	
550	Spectrogram 1	1	409.064390521	409.140991118	57.723	158.737	LH1079643611.WAV	0.0766	4.0644	103.359	33	1	2	2	
551	Spectrogram 1	1	410.630447167	410.741092473	64.938	147.192	LH1079644206.WAV	0.1106	0.6305	103.359	33	1	2	2	
552	Spectrogram 1	1	411.711366699	411.770944941	67.824	147.192	LH1079644206.WAV	0.0596	1.7113	103.359	33	2	2		
553	Spectrogram 1	1	412.877398006	412.971020958	73.596	135.648	LH1079644206.WAV	0.0936	2.8774	103.359	33	2	2	2	
554	Spectrogram 1	1	412.996554490	413.098688619	69.267	139.977	LH1079644206.WAV	0.1021	2.9966	103.359	33	2	2	2	
555	Spectrogram 1	1	425.839930217	425.942064346	53.393	152.965	LH1079644811.WAV	0.1021	0.8399	103.359	33	2	2	2	
556	Spectrogram 1	1	431.023241395	431.210487299	54.836	170.281	LH1079645406.WAV	0.1872	1.0232	103.359	33	1	2	2	
557	Spectrogram 1	1	438.998218133	439.151419326	62.052	152.965	LH1079645411.WAV	0.1532	3.9982	103.359	33	1	2	2	
558	Spectrogram 1	1	446.309324725	446.479548273	64.938	154.408	LH1079646011.WAV	0.1702	1.3093	103.359	33	2	2	2	
559	Spectrogram 1	1	450.360647718	450.573427154	64.938	148.635	LH1079646606.WAV	0.2128	0.3607	86.133	33	3	2	2	
560	Spectrogram 1	1	453.297003929	453.424671590	69.267	144.306	LH1079646606.WAV	0.1277	3.2971	103.359	33	3	2	2	
561	Spectrogram 1	1	454.173655203	454.284300509	60.609	170.281	LH1079646606.WAV	0.1106	4.1737	103.359	33	1	2	2	
562	Spectrogram 1	1	459.159978480	459.296157319	59.166	158.737	LH1079646611.WAV	0.1362	4.1600	103.359	33	2	2	2	
563	Spectrogram 1	1	461.347353936	461.432465710	57.723	135.648	LH1079647206.WAV	0.0851	1.3474	103.359	33	2	2	2	
564	Spectrogram 1	1	462.172938146	462.241027565	73.596	138.534	LH1079647206.WAV	0.0681	2.1729	103.359	33	3	2	2	
565	Spectrogram 1	1	462.309116984	462.419762291	62.052	145.749	LH1079647206.WAV	0.1106	2.3091	103.359	33	2	2	2	
566	Spectrogram 1	1	462.666586436	462.794254097	62.052	152.965	LH1079647206.WAV	0.1277	2.6666	103.359	33	2	2	2	
567	Spectrogram 1	1	475.944032847	476.046166976	57.723	158.737	LH1079647811.WAV	0.1021	0.9440	103.359	33	2	2	2	
568	Spectrogram 1	1	476.471725847	476.590882331	62.052	154.408	LH1079647811.WAV	0.1192	1.4718	103.359	33	1	2	2	
569	Spectrogram 1	1	558.587600894	558.774846797	60.609	158.737	LH1079652611.WAV	0.1872	3.5876	103.359	33	3	2	2	
