Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
413	Spectrogram 1	1	555.167346939	555.269481068	56.279	142.863	LH1079612411.WAV	0.1021	0.1673	103.359	33	2	2	2	
414	Spectrogram 1	1	555.720573471	555.873774665	47.621	150.079	LH1079612411.WAV	0.1532	0.7205	103.359	33	1	2	2	
415	Spectrogram 1	1	556.035488417	556.205711965	63.495	145.749	LH1079612411.WAV	0.1702	1.0355	120.586	33	2	2	2	
416	Spectrogram 1	1	556.844050272	556.988740288	44.735	148.635	LH1079612411.WAV	0.1447	1.8441	103.359	33	2	2	2	
417	Spectrogram 1	1	557.218542078	557.303653853	59.166	150.079	LH1079612411.WAV	0.0851	2.2186	103.359	33	3	2	2	
418	Spectrogram 1	1	557.431321514	557.584522708	18.760	152.965	LH1079612411.WAV	0.1532	2.4313	86.133	33	1	2	2	
419	Spectrogram 1	1	557.712190369	557.848369208	43.292	160.180	LH1079612411.WAV	0.1362	2.7122	103.359	33	2	2	2	
420	Spectrogram 1	1	557.899436272	558.035615111	51.950	155.851	LH1079612411.WAV	0.1362	2.8994	86.133	33	1	2	2	
421	Spectrogram 1	1	558.137749240	558.299461611	57.723	152.965	LH1079612411.WAV	0.1617	3.1378	86.133	33	2	2	2	
422	Spectrogram 1	1	561.074105450	561.244328999	44.735	152.965	LH1079613006.WAV	0.1702	1.0741	86.133	33	1	2	2	
423	Spectrogram 1	1	561.278375512	561.440087883	53.393	147.192	LH1079613006.WAV	0.1617	1.2783	86.133	33	1	2	2	
424	Spectrogram 1	1	562.155026787	562.299716803	36.077	147.192	LH1079613006.WAV	0.1447	2.1550	86.133	33	2	2	2	
425	Spectrogram 1	1	563.295524561	563.508303997	34.634	151.522	LH1079613006.WAV	0.2128	3.2956	86.133	33	1	2	2	
426	Spectrogram 1	1	564.436022336	564.597734707	53.393	145.749	LH1079613006.WAV	0.1617	4.4361	103.359	33	2	2	2	
427	Spectrogram 1	1	564.691357658	564.802002965	54.836	145.749	LH1079613006.WAV	0.1106	4.6914	103.359	33	2	2	2	
428	Spectrogram 1	1	565.304162433	565.482897159	38.963	151.522	LH1079613011.WAV	0.1787	0.3042	86.133	33	2	2	2	
429	Spectrogram 1	1	565.516941868	565.687165417	36.077	147.192	LH1079613011.WAV	0.1702	0.5169	103.359	33	1	2	2	
430	Spectrogram 1	1	566.512749627	566.708506707	47.621	152.965	LH1079613011.WAV	0.1958	1.5127	86.133	33	1	2	2	
431	Spectrogram 1	1	566.785107304	566.887241433	59.166	155.851	LH1079613011.WAV	0.1021	1.7851	103.359	33	2	2	2	
432	Spectrogram 1	1	567.500046207	567.644736224	46.178	148.635	LH1079613011.WAV	0.1447	2.5000	103.359	33	2	2	2	
433	Spectrogram 1	1	567.729847998	567.874538014	53.393	141.420	LH1079613011.WAV	0.1447	2.7298	103.359	33	2	2	2	
434	Spectrogram 1	1	568.742679278	568.878858116	49.064	152.965	LH1079613011.WAV	0.1362	3.7426	103.359	33	2	2	2	
435	Spectrogram 1	1	569.670397617	569.798065278	57.723	151.522	LH1079613011.WAV	0.1277	4.6704	86.133	33	2	2	2	
436	Spectrogram 1	1	571.083254234	571.244966605	43.292	158.737	LH1079613606.WAV	0.1617	1.0832	86.133	33	1	2	2	
437	Spectrogram 1	1	571.900327267	572.010972573	56.279	141.420	LH1079613606.WAV	0.1106	1.9003	86.133	33	2	2	2	
438	Spectrogram 1	1	572.274819073	572.385464380	41.849	141.420	LH1079613606.WAV	0.1106	2.2748	120.586	33	1	2	2	
439	Spectrogram 1	1	573.321693896	573.457872735	38.963	154.408	LH1079613606.WAV	0.1362	3.3217	103.359	33	1	2	2	
440	Spectrogram 1	1	574.028121622	574.113233397	50.507	147.192	LH1079613606.WAV	0.0851	4.0281	86.133	33	2	2	2	
441	Spectrogram 1	1	575.900583199	576.002717328	46.178	154.408	LH1079613611.WAV	0.1021	0.9006	86.133	33	2	2	2	
442	Spectrogram 1	1	576.530410328	576.641055635	60.609	135.648	LH1079613611.WAV	0.1106	1.5304	86.133	33	2	2	2	
443	Spectrogram 1	1	576.947458022	577.075125683	46.178	134.205	LH1079613611.WAV	0.1277	1.9475	86.133	33	3	2	2	
444	Spectrogram 1	1	577.211304522	577.347483361	44.735	134.205	LH1079613611.WAV	0.1362	2.2113	86.133	33	2	2	2	
445	Spectrogram 1	1	577.560262796	577.696441635	39.684	153.686	LH1079613611.WAV	0.1362	2.5603	86.133	33	2	2	2	
446	Spectrogram 1	1	577.964543724	578.058166676	44.013	132.040	LH1079613611.WAV	0.0936	2.9645	86.133	33	2	2	2	
447	Spectrogram 1	1	579.858280700	579.985948362	18.760	147.192	LH1079613611.WAV	0.1277	4.8583	86.133	33	2	2	2	
448	Spectrogram 1	1	581.083892369	581.211560030	34.634	147.192	LH1079614206.WAV	0.1277	1.0839	86.133	33	2	2	2	
449	Spectrogram 1	1	581.373272401	581.509451240	59.166	145.749	LH1079614206.WAV	0.1362	1.3732	103.359	33	2	2	2	
450	Spectrogram 1	1	581.654141256	581.807342450	54.836	155.851	LH1079614206.WAV	0.1532	1.6542	86.133	33	2	2	2	
451	Spectrogram 1	1	581.960543643	582.062677772	57.723	148.635	LH1079614206.WAV	0.1021	1.9605	86.133	33	2	2	2	
452	Spectrogram 1	1	582.232901321	582.335035450	63.495	144.306	LH1079614206.WAV	0.1021	2.2329	103.359	33	3	2	2	
453	Spectrogram 1	1	583.969181515	584.062804467	63.495	142.863	LH1079614206.WAV	0.0936	3.9692	103.359	33	3	2	2	
454	Spectrogram 1	1	585.543751881	585.671419542	56.279	158.737	LH1079614211.WAV	0.1277	0.5438	103.359	33	2	2	2	
455	Spectrogram 1	1	585.807598381	585.926754865	51.950	152.965	LH1079614211.WAV	0.1192	0.8076	103.359	33	2	2	2	
456	Spectrogram 1	1	586.292735494	586.428914332	27.418	154.408	LH1079614211.WAV	0.1362	1.2927	103.359	33	2	2	2	
457	Spectrogram 1	1	586.582115526	586.718294365	40.406	142.863	LH1079614211.WAV	0.1362	1.5821	86.133	33	2	2	2	
458	Spectrogram 1	1	586.837450849	586.948096155	37.520	152.965	LH1079614211.WAV	0.1106	1.8374	103.359	33	2	2	2	
459	Spectrogram 1	1	587.331099139	587.475789155	14.431	157.294	LH1079614211.WAV	0.1447	2.3311	103.359	33	1	2	2	
460	Spectrogram 1	1	587.637501526	587.799213897	33.190	148.635	LH1079614211.WAV	0.1617	2.6375	86.133	33	2	2	2	
461	Spectrogram 1	1	593.629373084	593.740018391	49.064	148.635	LH1079614806.WAV	0.1106	3.6294	103.359	33	1	2	2	
462	Spectrogram 1	1	594.157066084	594.301756100	43.292	155.851	LH1079614806.WAV	0.1447	4.1570	103.359	33	1	2	2	
463	Spectrogram 1	1	594.463468471	594.625180842	51.950	157.294	LH1079614806.WAV	0.1617	4.4635	86.133	33	1	2	2	
464	Spectrogram 1	1	594.710292617	594.872004988	31.747	150.079	LH1079614806.WAV	0.1617	4.7103	103.359	33	1	2	2	
465	Spectrogram 1	1	595.246496794	595.374164455	24.532	148.635	LH1079614811.WAV	0.1277	0.2465	86.133	33	1	2	2	
466	Spectrogram 1	1	595.510343294	595.612477423	41.849	150.079	LH1079614811.WAV	0.1021	0.5103	120.586	33	2	2	2	
467	Spectrogram 1	1	596.029525117	596.157192778	62.052	147.192	LH1079614811.WAV	0.1277	1.0295	103.359	33	2	2	2	
468	Spectrogram 1	1	601.238368772	601.357525256	56.279	147.192	LH1079615406.WAV	0.1192	1.2383	86.133	33	2	2	2	
469	Spectrogram 1	1	601.519237627	601.689461176	57.723	150.079	LH1079615406.WAV	0.1702	1.5193	86.133	33	2	2	2	
470	Spectrogram 1	1	602.872514837	603.034227208	63.495	158.737	LH1079615406.WAV	0.1617	2.8726	120.586	33	1	2	2	
471	Spectrogram 1	1	603.255517821	603.374674305	53.393	158.737	LH1079615406.WAV	0.1192	3.2556	103.359	33	2	2	2	
472	Spectrogram 1	1	603.587453741	603.698099047	66.381	158.737	LH1079615406.WAV	0.1106	3.5874	120.586	33	2	2	2	
473	Spectrogram 1	1	603.910878483	604.081102031	57.723	161.623	LH1079615406.WAV	0.1702	3.9109	103.359	33	2	2	2	
474	Spectrogram 1	1	604.191747338	604.302392644	63.495	157.294	LH1079615406.WAV	0.1106	4.1917	103.359	33	1	2	2	
475	Spectrogram 1	1	605.051376257	605.170532741	50.507	157.294	LH1079615411.WAV	0.1192	0.0514	120.586	33	2	2	2	
476	Spectrogram 1	1	605.374800999	605.485446306	56.279	160.180	LH1079615411.WAV	0.1106	0.3748	103.359	33	2	2	2	
477	Spectrogram 1	1	605.664181032	605.757803983	60.609	135.648	LH1079615411.WAV	0.0936	0.6642	103.359	33	2	2	2	
478	Spectrogram 1	1	606.591899371	606.711055854	53.393	137.091	LH1079615411.WAV	0.1192	1.5920	103.359	33	2	2	2	
479	Spectrogram 1	1	606.821701161	606.966391177	53.393	152.965	LH1079615411.WAV	0.1447	1.8217	103.359	33	2	2	2	
480	Spectrogram 1	1	607.817508919	608.004754822	56.279	158.737	LH1079615411.WAV	0.1872	2.8175	103.359	33	1	2	2	
481	Spectrogram 1	1	608.132424922	608.277114938	66.381	164.509	LH1079615411.WAV	0.1447	3.1324	103.359	33	2	2	2	
482	Spectrogram 1	1	609.221855632	609.366545648	53.393	163.066	LH1079615411.WAV	0.1447	4.2219	86.133	33	2	2		
483	Spectrogram 1	1	609.502724487	609.647414503	56.279	160.180	LH1079615411.WAV	0.1447	4.5027	103.359	33	2	2	2	
484	Spectrogram 1	1	610.941113471	611.102825842	62.052	158.737	LH1079616006.WAV	0.1617	0.9412	103.359	33	2	2	2	
485	Spectrogram 1	1	611.247515858	611.392205875	66.381	148.635	LH1079616006.WAV	0.1447	1.2475	103.359	33	2	2	2	
486	Spectrogram 1	1	611.553918246	611.630518842	73.596	160.180	LH1079616006.WAV	0.0766	1.5540	103.359	33	2	2	2	
487	Spectrogram 1	1	611.690097084	611.783720036	59.166	142.863	LH1079616006.WAV	0.0936	1.6901	103.359	33	2	2	2	
488	Spectrogram 1	1	612.966775499	613.111465516	60.609	157.294	LH1079616006.WAV	0.1447	2.9668	120.586	33	1	2	2	
489	Spectrogram 1	1	614.720078048	614.856256887	57.723	152.965	LH1079616006.WAV	0.1362	4.7201	103.359	33	2	2	2	
490	Spectrogram 1	1	615.903131710	616.047821726	51.950	161.623	LH1079616011.WAV	0.1447	0.9032	86.133	33	2	2	2	
491	Spectrogram 1	1	616.720204742	616.822338871	53.393	157.294	LH1079616011.WAV	0.1021	1.7202	86.133	33	2	2	2	
492	Spectrogram 1	1	616.992562420	617.120230081	57.723	151.522	LH1079616011.WAV	0.1277	1.9925	86.133	33	2	2	2	
493	Spectrogram 1	1	617.273431275	617.409610113	51.950	154.408	LH1079616011.WAV	0.1362	2.2735	103.359	33	1	2	2	
494	Spectrogram 1	1	617.579835782	617.698992266	64.938	141.420	LH1079616011.WAV	0.1192	2.5798	103.359	33	2	2	2	
495	Spectrogram 1	1	618.260729976	618.413931169	54.836	148.635	LH1079616011.WAV	0.1532	3.2608	103.359	33	2	2	2	
496	Spectrogram 1	1	619.213981847	619.358671863	54.836	160.180	LH1079616011.WAV	0.1447	4.2139	86.133	33	2	2	2	
497	Spectrogram 1	1	619.358671863	619.486339524	64.938	151.522	LH1079616011.WAV	0.1277	4.3586	120.586	33	2	2	2	
498	Spectrogram 1	1	619.656563073	619.784230734	62.052	145.749	LH1079616011.WAV	0.1277	4.6566	103.359	33	2	2	2	
499	Spectrogram 1	1	628.746504484	628.874172145	67.824	152.965	LH1079616611.WAV	0.1277	3.7465	103.359	33	2	2	2	
500	Spectrogram 1	1	629.120996290	629.248663951	70.710	151.522	LH1079616611.WAV	0.1277	4.1210	120.586	33	3	2	2	
501	Spectrogram 1	1	630.806209420	630.916854726	72.153	152.965	LH1079617206.WAV	0.1106	0.8062	120.586	33	2	2	2	
502	Spectrogram 1	1	640.611089627	640.738757288	64.938	147.192	LH1079617806.WAV	0.1277	0.6111	86.133	33	2	2	2	
503	Spectrogram 1	1	640.874936127	640.994092611	66.381	155.851	LH1079617806.WAV	0.1192	0.8749	103.359	33	1	2	2	
504	Spectrogram 1	1	642.245235691	642.355880998	53.393	151.522	LH1079617806.WAV	0.1106	2.2452	103.359	33	1	2	2	
505	Spectrogram 1	1	642.509082192	642.662283385	56.279	151.522	LH1079617806.WAV	0.1532	2.5091	103.359	33	2	2	2	
506	Spectrogram 1	1	642.806973401	642.934641063	60.609	147.192	LH1079617806.WAV	0.1277	2.8070	103.359	33	1	2	2	
507	Spectrogram 1	1	643.087842256	643.275088159	59.166	160.180	LH1079617806.WAV	0.1872	3.0879	103.359	33	2	2	2	
508	Spectrogram 1	1	643.692135853	643.853848224	66.381	157.294	LH1079617806.WAV	0.1617	3.6922	120.586	33	1	2	2	
509	Spectrogram 1	1	644.611343015	644.739010676	51.950	147.192	LH1079617806.WAV	0.1277	4.6113	86.133	33	2	2	2	
510	Spectrogram 1	1	647.224276922	647.343433406	51.950	150.079	LH1079617811.WAV	0.1192	2.2243	86.133	33	2	2	2	
511	Spectrogram 1	1	647.505145777	647.658346971	59.166	148.635	LH1079617811.WAV	0.1532	2.5051	86.133	33	2	2	2	
512	Spectrogram 1	1	647.726436390	647.888148761	63.495	152.965	LH1079617811.WAV	0.1617	2.7264	86.133	33	2	2	2	
513	Spectrogram 1	1	648.015816422	648.169017616	60.609	145.749	LH1079617811.WAV	0.1532	3.0159	103.359	33	2	2	2	
514	Spectrogram 1	1	648.390308229	648.492442358	54.836	151.522	LH1079617811.WAV	0.1021	3.3904	86.133	33	2	2	2	
515	Spectrogram 1	1	649.318026568	649.437183052	60.609	145.749	LH1079617811.WAV	0.1192	4.3180	86.133	33	2	2	2	
516	Spectrogram 1	1	650.305323149	650.458524342	54.836	184.712	LH1079618406.WAV	0.1532	0.3053	103.359	33	1	2	2	
517	Spectrogram 1	1	651.045797704	651.190487720	73.596	155.851	LH1079618406.WAV	0.1447	1.0458	120.586	33	3	2	2	
518	Spectrogram 1	1	652.756544365	652.875700849	67.824	151.522	LH1079618406.WAV	0.1192	2.7566	120.586	33	2	2	2	
519	Spectrogram 1	1	653.258703833	653.352326785	53.393	160.180	LH1079618406.WAV	0.0936	3.2587	103.359	33	2	2	2	
520	Spectrogram 1	1	653.539572688	653.658729172	59.166	151.522	LH1079618406.WAV	0.1192	3.5396	103.359	33	1	2	2	
521	Spectrogram 1	1	655.173718753	655.301386415	50.507	152.965	LH1079618411.WAV	0.1277	0.1737	86.133	33	1	2	2	
522	Spectrogram 1	1	655.471609963	655.573744092	60.609	152.965	LH1079618411.WAV	0.1021	0.4717	86.133	33	2	2	2	
523	Spectrogram 1	1	655.760989995	655.905680011	56.279	151.522	LH1079618411.WAV	0.1447	0.7610	103.359	33	2	2	2	
524	Spectrogram 1	1	656.063136794	656.156759745	59.166	165.952	LH1079618411.WAV	0.0936	1.0632	103.359	33	2	2	2	
525	Spectrogram 1	1	657.565361200	657.735584749	49.064	141.420	LH1079618411.WAV	0.1702	2.5653	103.359	33	2	2	2	
526	Spectrogram 1	1	657.871763587	657.973897716	50.507	158.737	LH1079618411.WAV	0.1021	2.8718	103.359	33	2	2	2	
527	Spectrogram 1	1	658.484568362	658.603724846	62.052	187.598	LH1079618411.WAV	0.1192	3.4846	103.359	33	1	2	2	
528	Spectrogram 1	1	659.054817249	659.165462555	56.279	147.192	LH1079618411.WAV	0.1106	4.0548	103.359	33	2	2	2	
529	Spectrogram 1	1	659.267596684	659.369730813	64.938	141.420	LH1079618411.WAV	0.1021	4.2676	103.359	33	2	2	2	
530	Spectrogram 1	1	660.603851540	660.774075088	47.621	148.635	LH1079619006.WAV	0.1702	0.6039	86.133	33	2	2	2	
531	Spectrogram 1	1	661.225167491	661.378368685	63.495	167.395	LH1079619006.WAV	0.1532	1.2252	120.586	33	2	2	2	
532	Spectrogram 1	1	661.565614588	661.684771072	64.938	142.863	LH1079619006.WAV	0.1192	1.5656	120.586	33	3	2	2	
533	Spectrogram 1	1	661.872016975	662.042240524	50.507	161.623	LH1079619006.WAV	0.1702	1.8720	120.586	33	2	2	2	
534	Spectrogram 1	1	662.186930540	662.348642911	62.052	150.079	LH1079619006.WAV	0.1617	2.1870	120.586	33	2	2	2	
535	Spectrogram 1	1	662.859313556	663.004003572	62.052	168.838	LH1079619006.WAV	0.1447	2.8593	103.359	33	2	2	2	
536	Spectrogram 1	1	663.165715943	663.284872427	67.824	168.838	LH1079619006.WAV	0.1192	3.1658	120.586	33	2	2	2	
537	Spectrogram 1	1	663.838098960	663.974277798	54.836	163.066	LH1079619006.WAV	0.1362	3.8381	103.359	33	2	2	2	
538	Spectrogram 1	1	664.118967815	664.255146653	59.166	167.395	LH1079619006.WAV	0.1362	4.1189	103.359	33	1	2	2	
539	Spectrogram 1	1	665.233933968	665.361601629	54.836	148.635	LH1079619011.WAV	0.1277	0.2339	103.359	33	2	2	2	
540	Spectrogram 1	1	666.434009985	666.561677646	57.723	134.205	LH1079619011.WAV	0.1277	1.4340	86.133	33	2	2	2	
541	Spectrogram 1	1	666.740412372	666.876591210	64.938	187.598	LH1079619011.WAV	0.1362	1.7404	103.359	33	1	2	2	
542	Spectrogram 1	1	667.021281227	667.225549485	54.836	148.635	LH1079619011.WAV	0.2043	2.0213	86.133	33	1	2	2	
543	Spectrogram 1	1	667.931977211	668.144756646	51.950	155.851	LH1079619011.WAV	0.2128	2.9320	120.586	33	2	2	2	
544	Spectrogram 1	1	668.366047259	668.536270808	53.393	144.306	LH1079619011.WAV	0.1702	3.3661	86.133	33	2	2	2	
545	Spectrogram 1	1	668.612871404	668.766072598	56.279	154.408	LH1079619011.WAV	0.1532	3.6129	86.133	33	2	2	2	
546	Spectrogram 1	1	668.859695550	669.012896743	53.393	158.737	LH1079619011.WAV	0.1532	3.8598	103.359	33	1	2	2	
547	Spectrogram 1	1	669.174609114	669.276743243	57.723	158.737	LH1079619011.WAV	0.1021	4.1746	103.359	33	1	2	2	
548	Spectrogram 1	1	669.489522679	669.591656808	62.052	152.965	LH1079619011.WAV	0.1021	4.4896	103.359	33	1	2	2	
549	Spectrogram 1	1	669.753369179	669.974659792	56.279	152.965	LH1079619011.WAV	0.2213	4.7534	103.359	33	2	2	2	
