Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Delta Time (s)	File Offset (s)	Peak Freq (Hz)	call variant	level	call cutoff @ end	calls overlap	Notes
413	Spectrogram 1	1	579.177933743	579.331134937	46.178	137.091	LH1079372411.WAV	0.1532	4.1779	86.133	33	2	2	2	
414	Spectrogram 1	1	579.535403195	579.697115566	38.963	163.066	LH1079372411.WAV	0.1617	4.5354	120.586	33	2	2	2	
415	Spectrogram 1	1	581.288705744	581.441906937	54.836	142.863	LH1079373006.WAV	0.1532	1.2887	86.133	33	2	2	2	
416	Spectrogram 1	1	581.841932276	582.003644647	51.950	155.851	LH1079373006.WAV	0.1617	1.8420	103.359	33	1	2	2	
417	Spectrogram 1	1	584.727223648	584.863402487	56.279	135.648	LH1079373006.WAV	0.1362	4.7272	103.359	33	3	2	2	
418	Spectrogram 1	1	585.501740793	585.654941987	47.621	155.851	LH1079373011.WAV	0.1532	0.5017	86.133	33	2	2	2	
419	Spectrogram 1	1	585.969855552	586.114545568	49.064	158.737	LH1079373011.WAV	0.1447	0.9698	86.133	33	2	2	2	
420	Spectrogram 1	1	586.395414423	586.523082084	50.507	154.408	LH1079373011.WAV	0.1277	1.3955	86.133	33	1	2	2	
421	Spectrogram 1	1	586.820973294	586.999708020	49.064	152.965	LH1079373011.WAV	0.1787	1.8210	86.133	33	2	2	2	
422	Spectrogram 1	1	587.535912197	587.663579858	41.849	155.851	LH1079373011.WAV	0.1277	2.5359	86.133	33	1	2	2	
423	Spectrogram 1	1	588.097649907	588.284895810	36.077	176.054	LH1079373011.WAV	0.1872	3.0976	86.133	33	1	2	2	
424	Spectrogram 1	1	588.633854085	588.778544101	57.723	154.408	LH1079373011.WAV	0.1447	3.6339	103.359	33	1	2	2	
425	Spectrogram 1	1	589.399860052	589.484971827	57.723	147.192	LH1079373011.WAV	0.0851	4.3999	103.359	33	2	2	2	
426	Spectrogram 1	1	590.429713583	590.582914777	49.064	147.192	LH1079373606.WAV	0.1532	0.4297	103.359	33	2	2	2	
427	Spectrogram 1	1	590.931873051	591.085074245	53.393	152.965	LH1079373606.WAV	0.1532	0.9319	120.586	33	2	2	2	
428	Spectrogram 1	1	591.493610761	591.680856664	44.735	204.915	LH1079373606.WAV	0.1872	1.4937	86.133	33	1	2	2	
429	Spectrogram 1	1	592.004281406	592.174504955	46.178	152.965	LH1079373606.WAV	0.1702	2.0043	103.359	33	1	2	2	
430	Spectrogram 1	1	595.902402574	596.021559058	49.064	144.306	LH1079373611.WAV	0.1192	0.9024	86.133	33	2	2	2	
431	Spectrogram 1	1	596.804587381	596.932255042	62.052	144.306	LH1079373611.WAV	0.1277	1.8045	103.359	33	3	2	2	
432	Spectrogram 1	1	607.341428527	607.503140898	47.621	151.522	LH1079374211.WAV	0.1617	2.3414	86.133	33	1	2	2	
433	Spectrogram 1	1	616.720750180	616.873951374	46.178	150.079	LH1079374811.WAV	0.1532	1.7207	86.133	33	1	2	2	
434	Spectrogram 1	1	617.290999067	617.418666729	46.178	152.965	LH1079374811.WAV	0.1277	2.2910	103.359	33	2	2	2	
435	Spectrogram 1	1	617.512289680	617.622934987	62.052	151.522	LH1079374811.WAV	0.1106	2.5122	103.359	33	2	2	2	
436	Spectrogram 1	1	620.431625656	620.550782140	57.723	145.749	LH1079375406.WAV	0.1192	0.4316	86.133	33	2	2	2	
437	Spectrogram 1	1	621.112519850	621.291254576	50.507	152.965	LH1079375406.WAV	0.1787	1.1125	86.133	33	1	2	2	
438	Spectrogram 1	1	621.895548172	622.048749366	53.393	151.522	LH1079375406.WAV	0.1532	1.8956	86.133	33	1	2	2	
439	Spectrogram 1	1	622.482819415	622.618998253	47.621	197.700	LH1079375406.WAV	0.1362	2.4828	103.359	33	1	2	2	
440	Spectrogram 1	1	622.976467705	623.129668899	51.950	160.180	LH1079375406.WAV	0.1532	2.9764	86.133	33	2	2	2	
441	Spectrogram 1	1	627.146945704	627.308658075	49.064	145.749	LH1079375411.WAV	0.1617	2.1469	86.133	33	2	2	2	
442	Spectrogram 1	1	627.640593994	627.802306365	46.178	155.851	LH1079375411.WAV	0.1617	2.6406	86.133	33	1	2	2	
443	Spectrogram 1	1	628.321488188	628.483200559	54.836	142.863	LH1079375411.WAV	0.1617	3.3215	86.133	33	1	2	2	
444	Spectrogram 1	1	628.968337672	629.138561220	43.292	158.737	LH1079375411.WAV	0.1702	3.9684	86.133	33	1	2	2	
445	Spectrogram 1	1	629.810944237	629.972656608	47.621	160.180	LH1079375411.WAV	0.1617	4.8110	86.133	33	1	2	2	
446	Spectrogram 1	1	630.568441359	630.704620198	51.950	157.294	LH1079376006.WAV	0.1362	0.5685	86.133	33	1	2	2	
447	Spectrogram 1	1	631.138690246	631.283380262	49.064	152.965	LH1079376006.WAV	0.1447	1.1387	103.359	33	2	2	2	
448	Spectrogram 1	1	631.683405601	631.819584440	51.950	157.294	LH1079376006.WAV	0.1362	1.6834	86.133	33	2	2	2	
449	Spectrogram 1	1	632.262165666	632.381322150	53.393	171.724	LH1079376006.WAV	0.1192	2.2621	86.133	33	2	2	2	
450	Spectrogram 1	1	632.747302779	632.909015150	41.849	147.192	LH1079376006.WAV	0.1617	2.7473	86.133	33	2	2	2	
451	Spectrogram 1	1	633.240951069	633.351596376	54.836	152.965	LH1079376006.WAV	0.1106	3.2409	103.359	33	2	2	2	
452	Spectrogram 1	1	634.100579989	634.219736473	50.507	129.876	LH1079376006.WAV	0.1192	4.1006	86.133	33	3	2	2	
453	Spectrogram 1	1	635.121921812	635.283634183	50.507	155.851	LH1079376011.WAV	0.1617	0.1219	86.133	33	1	2	2	
454	Spectrogram 1	1	635.547480683	635.624081279	53.393	147.192	LH1079376011.WAV	0.0766	0.5475	103.359	33	3	2	2	
455	Spectrogram 1	1	636.083684860	636.245397231	46.178	158.737	LH1079376011.WAV	0.1617	1.0837	86.133	33	1	2	2	
456	Spectrogram 1	1	636.458176667	636.568821973	63.495	134.205	LH1079376011.WAV	0.1106	1.4582	86.133	33	3	2	2	
457	Spectrogram 1	1	641.871288051	642.024489245	57.723	150.079	LH1079376606.WAV	0.1532	1.8713	86.133	33	2	2	2	
458	Spectrogram 1	1	645.267249326	645.437472875	53.393	155.851	LH1079376611.WAV	0.1702	0.2672	86.133	33	1	2	2	
459	Spectrogram 1	1	646.016232940	646.152411778	51.950	145.749	LH1079376611.WAV	0.1362	1.0162	103.359	33	2	2	2	
460	Spectrogram 1	1	649.480282150	649.624972166	50.507	151.522	LH1079376611.WAV	0.1447	4.4803	86.133	33	2	2	2	
461	Spectrogram 1	1	651.284655049	651.395300356	56.279	144.306	LH1079377206.WAV	0.1106	1.2847	103.359	33	2	2	2	
462	Spectrogram 1	1	651.744258630	651.871926291	63.495	135.648	LH1079377206.WAV	0.1277	1.7442	103.359	33	3	2	2	
463	Spectrogram 1	1	654.706148373	654.833816034	54.836	147.192	LH1079377206.WAV	0.1277	4.7061	86.133	33	2	2	2	
464	Spectrogram 1	1	655.846646147	655.982824986	47.621	142.863	LH1079377211.WAV	0.1362	0.8466	86.133	33	2	2	2	
465	Spectrogram 1	1	656.765853309	656.936076857	54.836	147.192	LH1079377211.WAV	0.1702	1.7659	86.133	33	2	2	2	
466	Spectrogram 1	1	658.714915164	658.834071648	56.279	141.420	LH1079377211.WAV	0.1192	3.7150	103.359	33	3	2	2	
467	Spectrogram 1	1	659.319208761	659.472409955	47.621	148.635	LH1079377211.WAV	0.1532	4.3192	86.133	33	2	2	2	
468	Spectrogram 1	1	662.332166630	662.502390178	47.621	151.522	LH1079377806.WAV	0.1702	2.3322	86.133	33	2	2	2	
469	Spectrogram 1	1	662.664102549	662.800281388	69.267	155.851	LH1079377806.WAV	0.1362	2.6641	103.359	33	2	2	2	
470	Spectrogram 1	1	663.481175582	663.617354421	50.507	161.623	LH1079377806.WAV	0.1362	3.4812	86.133	33	2	2	2	
471	Spectrogram 1	1	666.238798127	666.417532853	60.609	150.079	LH1079377811.WAV	0.1787	1.2388	103.359	33	2	2	2	
472	Spectrogram 1	1	666.757979950	666.885647611	53.393	154.408	LH1079377811.WAV	0.1277	1.7579	103.359	33	2	2	2	
473	Spectrogram 1	1	667.294184127	667.396318256	63.495	148.635	LH1079377811.WAV	0.1021	2.2942	120.586	33	3	2	2	
474	Spectrogram 1	1	669.090042563	669.200687870	44.735	147.192	LH1079377811.WAV	0.1106	4.0900	86.133	33	1	2	2	
475	Spectrogram 1	1	669.660291451	669.770936757	43.292	144.306	LH1079377811.WAV	0.1106	4.6603	86.133	33	3	2	2	
