file,call_length,start_time,call_variant,signal_level,call_overlap,call_cutoff,call_cutoff,high_freq
jupiter_2018-09-10T051500.wav,0.2198,20.6473,25,3,False,False,False,137.346
jupiter_2018-09-10T052000.wav,0.1816,0.3407,25,3,False,False,False,131.173
jupiter_2018-09-10T052000.wav,0.1816,0.6752,25,3,False,False,False,109.568
jupiter_2018-09-10T052000.wav,0.2007,1.1531,25,1,False,False,False,162.037
jupiter_2018-09-10T052000.wav,0.3154,1.6787,25,1,False,False,False,279.321
jupiter_2018-09-10T052000.wav,0.1434,2.319,25,3,False,False,False,137.346
jupiter_2018-09-10T052000.wav,0.1434,2.902,25,3,False,False,False,92.593
jupiter_2018-09-10T052000.wav,0.2007,3.3034,25,3,False,False,False,100.309
jupiter_2018-09-10T052000.wav,0.1816,3.9724,25,3,False,False,False,115.741
jupiter_2018-09-10T052000.wav,0.1816,4.3547,25,3,False,False,False,137.346
jupiter_2018-09-10T052000.wav,0.1529,5.4919,25,1,False,False,False,180.556
jupiter_2018-09-10T052000.wav,0.2007,5.6735,25,3,False,False,False,138.889
jupiter_2018-09-10T052000.wav,0.1434,6.7726,25,3,False,False,False,120.37
jupiter_2018-09-10T052000.wav,0.1242,6.9637,25,3,False,False,False,121.914
jupiter_2018-09-10T052000.wav,0.1529,7.2217,25,3,False,False,False,129.63
jupiter_2018-09-10T052000.wav,0.2772,7.8716,25,1,False,False,False,371.914
jupiter_2018-09-10T052000.wav,0.2007,8.4259,25,3,False,False,False,141.975
jupiter_2018-09-10T052000.wav,0.1434,9.0567,25,3,False,False,False,145.062
jupiter_2018-09-10T052000.wav,0.1051,9.8117,25,3,False,False,False,140.432
jupiter_2018-09-10T052000.wav,0.086,9.9264,25,3,False,False,False,131.173
jupiter_2018-09-10T052000.wav,0.2198,10.28,25,3,False,False,False,141.975
jupiter_2018-09-10T052000.wav,0.1816,10.8917,25,3,False,False,False,148.148
jupiter_2018-09-10T052000.wav,0.1338,11.1593,25,3,False,False,False,115.741
jupiter_2018-09-10T052000.wav,0.1338,12.0672,25,3,False,False,False,123.457
jupiter_2018-09-10T052000.wav,0.1434,12.2392,25,3,False,False,False,132.716
jupiter_2018-09-10T052000.wav,0.1911,12.4686,25,3,False,False,False,141.975
jupiter_2018-09-10T052000.wav,0.1242,12.7266,25,3,False,False,False,121.914
jupiter_2018-09-10T052000.wav,0.2103,14.0455,25,1,False,False,False,186.728
jupiter_2018-09-10T052000.wav,0.2103,14.638,25,3,False,False,False,109.568
jupiter_2018-09-10T052000.wav,0.1242,15.6128,25,3,False,False,False,134.259
jupiter_2018-09-10T052000.wav,0.1816,15.7466,25,1,False,False,False,189.815
jupiter_2018-09-10T052000.wav,0.1625,15.9282,25,3,False,False,False,131.173
jupiter_2018-09-10T052000.wav,0.1434,16.0907,25,3,False,False,False,132.716
jupiter_2018-09-10T052000.wav,0.1242,16.7883,25,3,False,False,False,148.148
jupiter_2018-09-10T052000.wav,0.2103,17.8587,25,3,False,False,False,149.691
jupiter_2018-09-10T052000.wav,0.2103,18.155,25,3,False,False,False,111.111
jupiter_2018-09-10T052000.wav,0.1147,19.168,25,3,False,False,False,135.802
jupiter_2018-09-10T052000.wav,0.1338,19.2923,25,3,False,False,False,138.889
jupiter_2018-09-10T052000.wav,0.1911,19.5312,25,3,False,False,False,95.679
jupiter_2018-09-10T052500.wav,0.1911,0.2281,25,1,False,False,False,250.0
jupiter_2018-09-10T052500.wav,0.2103,0.553,25,1,False,False,False,185.185
jupiter_2018-09-10T052500.wav,0.2103,1.8145,25,1,False,False,False,209.877
jupiter_2018-09-10T052500.wav,0.2103,2.3306,25,3,False,False,False,114.198
jupiter_2018-09-10T052500.wav,0.3154,2.818,25,1,False,False,False,191.358
jupiter_2018-09-10T052500.wav,0.1816,3.1907,25,3,False,False,False,129.63
jupiter_2018-09-10T052500.wav,0.2198,4.7581,25,3,False,False,False,143.519
jupiter_2018-09-10T052500.wav,0.1816,6.335,25,3,False,False,False,129.63
jupiter_2018-09-10T052500.wav,0.2007,6.9371,25,3,False,False,False,145.062
jupiter_2018-09-10T052500.wav,0.2198,7.7399,25,1,False,False,False,203.704
jupiter_2018-09-10T052500.wav,0.1625,8.6574,25,1,False,False,False,197.531
jupiter_2018-09-10T052500.wav,0.172,9.0301,25,3,False,False,False,74.074
jupiter_2018-09-10T052500.wav,0.1242,9.594,25,3,False,False,False,131.173
jupiter_2018-09-10T052500.wav,0.2007,9.7755,25,3,False,False,False,134.259
jupiter_2018-09-10T052500.wav,0.2198,10.4063,25,3,False,False,False,115.741
jupiter_2018-09-10T052500.wav,0.2485,11.19,25,1,False,False,False,179.012
jupiter_2018-09-10T052500.wav,0.172,11.448,25,3,False,False,False,145.062
jupiter_2018-09-10T052500.wav,0.2485,12.5757,25,3,False,False,False,137.346
jupiter_2018-09-10T052500.wav,0.2007,13.9042,25,3,False,False,False,132.716
jupiter_2018-09-10T052500.wav,0.1911,14.5445,25,1,False,False,False,199.074
jupiter_2018-09-10T052500.wav,0.1529,15.1179,25,3,False,False,False,134.259
jupiter_2018-09-10T052500.wav,0.1529,15.2995,25,3,False,False,False,87.963
jupiter_2018-09-10T052500.wav,0.2485,16.9624,25,1,False,False,False,324.074
jupiter_2018-09-10T052500.wav,0.2198,17.6123,25,3,False,False,False,140.432
jupiter_2018-09-10T052500.wav,0.2389,18.3864,25,3,False,False,False,128.086
jupiter_2018-09-10T052500.wav,0.2294,19.2943,25,3,False,False,False,143.519
jupiter_2018-09-10T052500.wav,0.2389,20.164,25,1,False,False,False,186.728
jupiter_2018-09-10T053000.wav,0.2007,0.7844,25,3,False,False,False,125.0
jupiter_2018-09-10T053000.wav,0.1625,1.0902,25,3,False,False,False,126.543
jupiter_2018-09-10T053000.wav,0.2007,1.463,25,3,False,False,False,81.79
jupiter_2018-09-10T053000.wav,0.1911,1.7592,25,3,False,False,False,149.691
jupiter_2018-09-10T053000.wav,0.2294,1.9504,25,3,False,False,False,145.062
jupiter_2018-09-10T053000.wav,0.1434,2.4091,25,3,False,False,False,148.148
jupiter_2018-09-10T053000.wav,0.2007,2.8296,25,3,False,False,False,143.519
jupiter_2018-09-10T053000.wav,0.2198,3.0303,25,3,False,False,False,135.802
jupiter_2018-09-10T053000.wav,0.2007,3.5846,25,3,False,False,False,138.889
jupiter_2018-09-10T053000.wav,0.1529,3.8427,25,3,False,False,False,128.086
jupiter_2018-09-10T053000.wav,0.2103,3.9956,25,3,False,False,False,137.346
jupiter_2018-09-10T053000.wav,0.1911,4.4639,25,3,False,False,False,141.975
jupiter_2018-09-10T053000.wav,0.1338,4.6741,25,3,False,False,False,129.63
jupiter_2018-09-10T053000.wav,0.1625,4.8079,25,3,False,False,False,146.605
jupiter_2018-09-10T053000.wav,0.2007,5.3145,25,3,False,False,False,149.691
jupiter_2018-09-10T053000.wav,0.1529,5.9548,25,1,False,False,False,199.074
jupiter_2018-09-10T053000.wav,0.2198,6.165,25,1,False,False,False,192.901
jupiter_2018-09-10T053000.wav,0.1434,7.0729,25,3,False,False,False,125.0
jupiter_2018-09-10T053000.wav,0.2007,7.8566,25,3,False,False,False,143.519
jupiter_2018-09-10T053000.wav,0.2007,8.0764,25,3,False,False,False,145.062
jupiter_2018-09-10T053000.wav,0.2103,8.3918,25,3,False,False,False,149.691
jupiter_2018-09-10T053000.wav,0.172,9.185,25,3,False,False,False,115.741
jupiter_2018-09-10T053000.wav,0.1816,9.5578,25,1,False,False,False,226.852
jupiter_2018-09-10T053000.wav,0.1625,9.8445,25,3,False,False,False,108.025
jupiter_2018-09-10T053000.wav,0.1434,10.3892,25,3,False,False,False,131.173
jupiter_2018-09-10T053000.wav,0.2007,10.5326,25,3,False,False,False,111.111
jupiter_2018-09-10T053000.wav,0.1816,11.3354,25,3,False,False,False,148.148
jupiter_2018-09-10T053000.wav,0.2389,11.9661,25,1,False,False,False,211.42
jupiter_2018-09-10T053000.wav,0.258,13.543,25,3,False,False,False,137.346
jupiter_2018-09-10T053000.wav,0.1242,14.1834,25,3,False,False,False,143.519
jupiter_2018-09-10T053000.wav,0.172,14.3076,25,3,False,False,False,126.543
jupiter_2018-09-10T053000.wav,0.2007,15.0531,25,3,False,False,False,112.654
jupiter_2018-09-10T053000.wav,0.1338,15.378,25,3,False,False,False,131.173
jupiter_2018-09-10T053000.wav,0.2007,15.7125,25,3,False,False,False,126.543
jupiter_2018-09-10T053000.wav,0.1816,15.9132,25,3,False,False,False,125.0
jupiter_2018-09-10T053000.wav,0.2485,16.3624,25,3,False,False,False,129.63
jupiter_2018-09-10T053000.wav,0.1147,16.9262,25,3,False,False,False,123.457
jupiter_2018-09-10T053000.wav,0.1816,17.1747,25,3,False,False,False,125.0
jupiter_2018-09-10T053000.wav,0.1625,17.7386,25,3,False,False,False,143.519
jupiter_2018-09-10T053000.wav,0.1911,17.9106,25,3,False,False,False,188.272
jupiter_2018-09-10T053000.wav,0.1625,18.1209,25,3,False,False,False,80.247
jupiter_2018-09-10T053000.wav,0.1529,18.3789,25,3,False,False,False,137.346
jupiter_2018-09-10T053000.wav,0.1242,18.5701,25,3,False,False,False,138.889
jupiter_2018-09-10T053000.wav,0.1434,18.7421,25,3,False,False,False,134.259
jupiter_2018-09-10T053000.wav,0.2389,19.1244,25,3,False,False,False,141.975
jupiter_2018-09-10T053000.wav,0.1434,19.6166,25,3,False,False,False,92.593
jupiter_2018-09-10T053000.wav,0.1625,19.7838,25,3,False,False,False,125.0
jupiter_2018-09-10T053500.wav,0.2198,0.366,25,3,False,False,False,115.741
jupiter_2018-09-10T053500.wav,0.1625,2.459,25,3,False,False,False,131.173
jupiter_2018-09-10T053500.wav,0.2294,2.631,25,1,False,False,False,157.407
jupiter_2018-09-10T053500.wav,0.1911,3.5294,25,3,False,False,False,143.519
jupiter_2018-09-10T053500.wav,0.1625,3.7683,25,3,False,False,False,123.457
jupiter_2018-09-10T053500.wav,0.1529,3.9308,25,3,False,False,False,137.346
jupiter_2018-09-10T053500.wav,0.2676,4.2079,25,1,False,False,False,310.185
jupiter_2018-09-10T053500.wav,0.1911,4.8195,25,3,False,False,False,154.321
jupiter_2018-09-10T053500.wav,0.1625,5.2878,25,1,False,False,False,223.765
jupiter_2018-09-10T053500.wav,0.1147,5.4885,25,3,False,False,False,108.025
jupiter_2018-09-10T053500.wav,0.2485,5.6415,25,1,False,False,False,191.358
jupiter_2018-09-10T053500.wav,0.2294,6.3009,25,3,False,False,False,125.0
jupiter_2018-09-10T053500.wav,0.1816,7.3904,25,1,False,False,False,192.901
jupiter_2018-09-10T053500.wav,0.2007,7.8873,25,1,False,False,False,168.21
jupiter_2018-09-10T053500.wav,0.1816,8.1932,25,3,False,False,False,128.086
jupiter_2018-09-10T053500.wav,0.2007,8.3843,25,3,False,False,False,143.519
jupiter_2018-09-10T053500.wav,0.1816,9.1202,25,1,False,False,False,185.185
jupiter_2018-09-10T053500.wav,0.1911,9.4929,25,1,False,False,False,242.284
jupiter_2018-09-10T053500.wav,0.1816,9.751,25,1,False,False,False,402.778
jupiter_2018-09-10T053500.wav,0.2676,10.0377,25,1,False,False,False,390.432
jupiter_2018-09-10T053500.wav,0.1529,10.3244,25,1,False,False,False,175.926
jupiter_2018-09-10T053500.wav,0.172,10.5155,25,1,False,False,False,175.926
jupiter_2018-09-10T053500.wav,0.1338,10.8787,25,3,False,False,False,126.543
jupiter_2018-09-10T053500.wav,0.1625,11.0316,25,3,False,False,False,128.086
jupiter_2018-09-10T053500.wav,0.1529,12.3314,25,3,False,False,False,117.284
jupiter_2018-09-10T053500.wav,0.2007,12.8666,25,1,False,False,False,260.802
jupiter_2018-09-10T053500.wav,0.172,13.0768,25,1,False,False,False,256.173
jupiter_2018-09-10T053500.wav,0.1529,13.3349,25,3,False,False,False,100.309
jupiter_2018-09-10T053500.wav,0.1051,13.4973,25,3,False,False,False,81.79
jupiter_2018-09-10T053500.wav,0.1242,13.7745,25,1,False,False,False,165.123
jupiter_2018-09-10T053500.wav,0.2198,13.9083,25,3,False,False,False,118.827
jupiter_2018-09-10T053500.wav,0.2007,14.7015,25,3,False,False,False,138.889
jupiter_2018-09-10T053500.wav,0.1051,15.2558,25,1,False,False,False,203.704
jupiter_2018-09-10T053500.wav,0.1911,15.3705,25,3,False,False,False,146.605
jupiter_2018-09-10T053500.wav,0.1625,16.1733,25,3,False,False,False,145.062
jupiter_2018-09-10T053500.wav,0.2389,17.2341,25,3,False,False,False,146.605
jupiter_2018-09-10T053500.wav,0.1434,17.8553,25,3,False,False,False,131.173
jupiter_2018-09-10T053500.wav,0.2294,18.0178,25,1,False,False,False,209.877
jupiter_2018-09-10T053500.wav,0.2198,18.381,25,1,False,False,False,168.21
jupiter_2018-09-10T053500.wav,0.2676,18.6199,25,1,False,False,False,177.469
jupiter_2018-09-10T053500.wav,0.172,19.0978,25,3,False,False,False,149.691
jupiter_2018-09-10T053500.wav,0.172,20.3115,25,3,False,False,False,149.691
jupiter_2018-09-10T053500.wav,0.1338,20.4931,25,3,False,False,False,129.63
jupiter_2018-09-10T054000.wav,0.2103,0.54,25,3,False,False,False,134.259
jupiter_2018-09-10T054000.wav,0.2389,0.951,25,3,False,False,False,145.062
jupiter_2018-09-10T054000.wav,0.3154,1.3237,25,1,False,False,False,195.988
jupiter_2018-09-10T054000.wav,0.1338,1.8207,25,3,False,False,False,131.173
jupiter_2018-09-10T054000.wav,0.2294,1.9927,25,3,False,False,False,126.543
jupiter_2018-09-10T054000.wav,0.3058,3.1013,25,1,False,False,False,208.333
jupiter_2018-09-10T054000.wav,0.2007,3.971,25,3,False,False,False,132.716
jupiter_2018-09-10T054000.wav,0.1911,4.4584,25,3,False,False,False,132.716
jupiter_2018-09-10T054000.wav,0.2963,4.7834,25,3,False,False,False,143.519
jupiter_2018-09-10T054000.wav,0.2103,5.3281,25,1,False,False,False,254.63
jupiter_2018-09-10T054000.wav,0.172,6.0831,25,3,False,False,False,87.963
jupiter_2018-09-10T054000.wav,0.2867,6.6948,25,3,False,False,False,120.37
jupiter_2018-09-10T054000.wav,0.1338,7.3542,25,3,False,False,False,129.63
jupiter_2018-09-10T054000.wav,0.258,7.5358,25,1,False,False,False,155.864
jupiter_2018-09-10T054000.wav,0.1147,7.7939,25,3,False,False,False,125.0
jupiter_2018-09-10T054000.wav,0.1051,7.9181,25,3,False,False,False,121.914
jupiter_2018-09-10T054000.wav,0.2485,8.396,25,3,False,False,False,125.0
jupiter_2018-09-10T054000.wav,0.2103,8.826,25,3,False,False,False,128.086
jupiter_2018-09-10T054000.wav,0.1625,9.5332,25,3,False,False,False,128.086
jupiter_2018-09-10T054000.wav,0.172,10.833,25,3,False,False,False,87.963
jupiter_2018-09-10T054000.wav,0.172,11.0337,25,3,False,False,False,87.963
jupiter_2018-09-10T054000.wav,0.2198,11.7027,25,3,False,False,False,106.481
jupiter_2018-09-10T054000.wav,0.1911,11.932,25,1,False,False,False,253.086
jupiter_2018-09-10T054000.wav,0.2103,12.4385,25,3,False,False,False,128.086
jupiter_2018-09-10T054000.wav,0.2198,13.1553,25,3,False,False,False,137.346
jupiter_2018-09-10T054000.wav,0.1147,14.1684,25,3,False,False,False,87.963
jupiter_2018-09-10T054000.wav,0.1816,14.6176,25,3,False,False,False,128.086
jupiter_2018-09-10T054000.wav,0.1242,14.8183,25,3,False,False,False,123.457
jupiter_2018-09-10T054000.wav,0.1338,15.0954,25,3,False,False,False,80.247
jupiter_2018-09-10T054000.wav,0.1625,15.5924,25,1,False,False,False,179.012
jupiter_2018-09-10T054000.wav,0.1147,15.7644,25,1,False,False,False,186.728
jupiter_2018-09-10T054000.wav,0.2103,15.8887,25,3,False,False,False,143.519
jupiter_2018-09-10T054000.wav,0.3154,16.2136,25,1,False,False,False,279.321
jupiter_2018-09-10T054000.wav,0.172,16.8826,25,3,False,False,False,143.519
jupiter_2018-09-10T054000.wav,0.1242,17.0642,25,3,False,False,False,132.716
jupiter_2018-09-10T054000.wav,0.1529,18.0198,25,1,False,False,False,199.074
jupiter_2018-09-10T054000.wav,0.1529,18.5837,25,3,False,False,False,141.975
jupiter_2018-09-10T054000.wav,0.1051,18.7462,25,3,False,False,False,145.062
jupiter_2018-09-10T054000.wav,0.1338,18.8609,25,3,False,False,False,131.173
jupiter_2018-09-10T054000.wav,0.1816,19.7019,25,3,False,False,False,131.173
jupiter_2018-09-10T054000.wav,0.172,19.9217,25,3,False,False,False,117.284
jupiter_2018-09-10T054000.wav,0.1625,20.3518,25,3,False,False,False,89.506
jupiter_2018-09-10T054500.wav,0.1338,0.1312,25,3,False,False,False,141.975
jupiter_2018-09-10T054500.wav,0.1529,0.3605,25,3,False,False,False,95.679
jupiter_2018-09-10T054500.wav,0.2294,0.6568,25,3,False,False,False,117.284
jupiter_2018-09-10T054500.wav,0.172,0.9435,25,3,False,False,False,74.074
jupiter_2018-09-10T054500.wav,0.2103,1.6412,25,3,False,False,False,137.346
jupiter_2018-09-10T054500.wav,0.1434,1.861,25,3,False,False,False,151.235
jupiter_2018-09-10T054500.wav,0.1816,2.0043,25,3,False,False,False,117.284
jupiter_2018-09-10T054500.wav,0.1625,2.8358,25,3,False,False,False,137.346
jupiter_2018-09-10T054500.wav,0.1051,3.0365,25,3,False,False,False,149.691
jupiter_2018-09-10T054500.wav,0.172,3.1416,25,3,False,False,False,134.259
jupiter_2018-09-10T054500.wav,0.1816,3.4475,25,3,False,False,False,121.914
jupiter_2018-09-10T054500.wav,0.1529,4.1451,25,3,False,False,False,134.259
jupiter_2018-09-10T054500.wav,0.1529,4.298,25,3,False,False,False,135.802
jupiter_2018-09-10T054500.wav,0.1434,4.4605,25,3,False,False,False,143.519
jupiter_2018-09-10T054500.wav,0.1051,5.3111,25,3,False,False,False,115.741
jupiter_2018-09-10T054500.wav,0.1434,5.4353,25,3,False,False,False,132.716
jupiter_2018-09-10T054500.wav,0.1434,6.2572,25,3,False,False,False,131.173
jupiter_2018-09-10T054500.wav,0.1051,6.4101,25,3,False,False,False,75.617
jupiter_2018-09-10T054500.wav,0.1434,6.7542,25,3,False,False,False,137.346
jupiter_2018-09-10T054500.wav,0.1911,6.9262,25,1,False,False,False,192.901
jupiter_2018-09-10T054500.wav,0.1529,7.146,25,3,False,False,False,131.173
jupiter_2018-09-10T054500.wav,0.1625,7.7577,25,3,False,False,False,75.617
jupiter_2018-09-10T054500.wav,0.1434,8.5509,25,3,False,False,False,146.605
jupiter_2018-09-10T054500.wav,0.1816,9.0957,25,3,False,False,False,97.222
jupiter_2018-09-10T054500.wav,0.2007,9.3919,25,3,False,False,False,135.802
jupiter_2018-09-10T054500.wav,0.172,9.7838,25,3,False,False,False,141.975
jupiter_2018-09-10T054500.wav,0.3441,10.6917,25,1,False,False,False,223.765
jupiter_2018-09-10T054500.wav,0.1816,11.4371,25,3,False,False,False,138.889
jupiter_2018-09-10T054500.wav,0.1434,11.6187,25,3,False,False,False,137.346
jupiter_2018-09-10T054500.wav,0.1434,12.1443,25,1,False,False,False,174.383
jupiter_2018-09-10T054500.wav,0.2007,12.4597,25,3,False,False,False,118.827
jupiter_2018-09-10T054500.wav,0.2294,12.9949,25,3,False,False,False,125.0
jupiter_2018-09-10T054500.wav,0.1338,13.2243,25,3,False,False,False,146.605
jupiter_2018-09-10T054500.wav,0.2007,13.597,25,3,False,False,False,131.173
jupiter_2018-09-10T054500.wav,0.1625,14.6291,25,3,False,False,False,126.543
jupiter_2018-09-10T054500.wav,0.2963,15.1548,25,1,False,False,False,165.123
jupiter_2018-09-10T054500.wav,0.1529,15.8238,25,3,False,False,False,106.481
jupiter_2018-09-10T054500.wav,0.2198,15.9862,25,1,False,False,False,202.16
jupiter_2018-09-10T054500.wav,0.2294,16.5788,25,1,False,False,False,206.79
jupiter_2018-09-10T054500.wav,0.1338,16.9515,25,3,False,False,False,134.259
jupiter_2018-09-10T054500.wav,0.1529,17.1809,25,3,False,False,False,145.062
jupiter_2018-09-10T054500.wav,0.1147,18.213,25,3,False,False,False,106.481
jupiter_2018-09-10T054500.wav,0.1242,18.3277,25,3,False,False,False,111.111
jupiter_2018-09-10T054500.wav,0.1816,19.1592,25,1,False,False,False,162.037
jupiter_2018-09-10T054500.wav,0.172,19.5224,25,3,False,False,False,149.691
jupiter_2018-09-10T054500.wav,0.1338,19.8855,25,1,False,False,False,180.556
jupiter_2018-09-10T054500.wav,0.1338,20.0193,25,3,False,False,False,112.654
jupiter_2018-09-10T054500.wav,0.1242,20.4972,25,1,False,False,False,192.901
jupiter_2018-09-10T054500.wav,0.1625,20.6214,25,1,False,False,False,186.728
jupiter_2018-09-10T055000.wav,0.1434,0.2001,25,3,False,False,False,128.086
jupiter_2018-09-10T055000.wav,0.1338,0.3721,25,3,False,False,False,143.519
jupiter_2018-09-10T055000.wav,0.1242,0.9169,25,3,False,False,False,121.914
jupiter_2018-09-10T055000.wav,0.2294,1.1176,25,3,False,False,False,141.975
jupiter_2018-09-10T055000.wav,0.1529,1.6719,25,1,False,False,False,214.506
jupiter_2018-09-10T055000.wav,0.1434,1.8535,25,3,False,False,False,146.605
jupiter_2018-09-10T055000.wav,0.1338,2.4556,25,3,False,False,False,104.938
jupiter_2018-09-10T055000.wav,0.1051,2.5989,25,3,False,False,False,138.889
jupiter_2018-09-10T055000.wav,0.1434,2.7805,25,3,False,False,False,145.062
jupiter_2018-09-10T055000.wav,0.1816,3.0863,25,3,False,False,False,140.432
jupiter_2018-09-10T055000.wav,0.258,3.287,25,3,False,False,False,140.432
jupiter_2018-09-10T055000.wav,0.2294,3.5642,25,3,False,False,False,145.062
jupiter_2018-09-10T055000.wav,0.2103,4.0707,25,3,False,False,False,146.605
jupiter_2018-09-10T055000.wav,0.2007,4.7015,25,3,False,False,False,126.543
jupiter_2018-09-10T055000.wav,0.2198,5.5521,25,3,False,False,False,148.148
jupiter_2018-09-10T055000.wav,0.172,6.1063,25,3,False,False,False,117.284
jupiter_2018-09-10T055000.wav,0.1816,6.3835,25,3,False,False,False,128.086
jupiter_2018-09-10T055000.wav,0.1816,6.8422,25,3,False,False,False,125.0
jupiter_2018-09-10T055000.wav,0.1625,7.5399,25,3,False,False,False,120.37
jupiter_2018-09-10T055000.wav,0.2294,7.9222,25,3,False,False,False,126.543
jupiter_2018-09-10T055000.wav,0.2389,8.2089,25,1,False,False,False,158.951
jupiter_2018-09-10T055000.wav,0.1625,8.5052,25,3,False,False,False,77.16
jupiter_2018-09-10T055000.wav,0.2103,9.2028,25,1,False,False,False,175.926
jupiter_2018-09-10T055000.wav,0.1338,9.4226,25,3,False,False,False,100.309
jupiter_2018-09-10T055000.wav,0.2198,10.3306,25,1,False,False,False,251.543
jupiter_2018-09-10T055000.wav,0.258,10.5599,25,3,False,False,False,123.457
jupiter_2018-09-10T055000.wav,0.1529,11.2671,25,3,False,False,False,162.037
jupiter_2018-09-10T055000.wav,0.1529,11.9075,25,3,False,False,False,137.346
jupiter_2018-09-10T055000.wav,0.1338,12.0699,25,3,False,False,False,132.716
jupiter_2018-09-10T055000.wav,0.172,12.4522,25,1,False,False,False,248.457
jupiter_2018-09-10T055000.wav,0.1338,12.6338,25,3,False,False,False,123.457
jupiter_2018-09-10T055000.wav,0.1338,12.8441,25,3,False,False,False,125.0
jupiter_2018-09-10T055000.wav,0.1625,13.4557,25,3,False,False,False,120.37
jupiter_2018-09-10T055000.wav,0.2007,13.6373,25,3,False,False,False,120.37
jupiter_2018-09-10T055000.wav,0.1816,14.182,25,1,False,False,False,158.951
jupiter_2018-09-10T055000.wav,0.1625,14.4592,25,3,False,False,False,92.593
jupiter_2018-09-10T055000.wav,0.2198,14.9275,25,3,False,False,False,87.963
jupiter_2018-09-10T055000.wav,0.2198,15.7207,25,3,False,False,False,126.543
jupiter_2018-09-10T055000.wav,0.1529,16.6095,25,3,False,False,False,118.827
jupiter_2018-09-10T055000.wav,0.1242,16.772,25,3,False,False,False,117.284
jupiter_2018-09-10T055000.wav,0.1338,16.9249,25,3,False,False,False,115.741
jupiter_2018-09-10T055000.wav,0.1099,17.073,25,3,False,False,False,132.716
jupiter_2018-09-10T055000.wav,0.1434,17.1829,25,3,False,False,False,128.086
jupiter_2018-09-10T055000.wav,0.1625,17.613,25,1,False,False,False,186.728
jupiter_2018-09-10T055000.wav,0.2103,17.785,25,1,False,False,False,169.753
jupiter_2018-09-10T055000.wav,0.1434,18.2055,25,3,False,False,False,89.506
jupiter_2018-09-10T055000.wav,0.1625,18.7312,25,3,False,False,False,137.346
jupiter_2018-09-10T055000.wav,0.1625,19.3619,25,3,False,False,False,128.086
jupiter_2018-09-10T055000.wav,0.1434,19.5531,25,3,False,False,False,120.37
jupiter_2018-09-10T055000.wav,0.172,19.878,25,3,False,False,False,69.444
jupiter_2018-09-10T055000.wav,0.1816,20.1074,25,3,False,False,False,152.778
jupiter_2018-09-10T055500.wav,0.1338,0.3168,25,1,False,False,False,168.21
jupiter_2018-09-10T055500.wav,0.1529,0.8998,25,3,False,False,False,137.346
jupiter_2018-09-10T055500.wav,0.172,1.0719,25,3,False,False,False,80.247
jupiter_2018-09-10T055500.wav,0.1816,1.8269,25,3,False,False,False,80.247
jupiter_2018-09-10T055500.wav,0.1625,2.0562,25,3,False,False,False,141.975
jupiter_2018-09-10T055500.wav,0.2103,2.4098,25,1,False,False,False,266.975
jupiter_2018-09-10T055500.wav,0.2485,2.687,25,1,False,False,False,157.407
jupiter_2018-09-10T055500.wav,0.1529,3.2604,25,1,False,False,False,242.284
jupiter_2018-09-10T055500.wav,0.2103,3.442,25,3,False,False,False,148.148
jupiter_2018-09-10T055500.wav,0.2103,3.8529,25,1,False,False,False,280.864
jupiter_2018-09-10T055500.wav,0.1529,4.8086,25,1,False,False,False,160.494
jupiter_2018-09-10T055500.wav,0.1625,5.0093,25,1,False,False,False,185.185
jupiter_2018-09-10T055500.wav,0.2103,5.2005,25,3,False,False,False,120.37
jupiter_2018-09-10T055500.wav,0.1911,6.0224,25,1,False,False,False,182.099
jupiter_2018-09-10T055500.wav,0.1529,6.2231,25,3,False,False,False,137.346
jupiter_2018-09-10T055500.wav,0.2103,6.6818,25,3,False,False,False,152.778
jupiter_2018-09-10T055500.wav,0.172,6.8921,25,3,False,False,False,104.938
jupiter_2018-09-10T055500.wav,0.2198,7.217,25,1,False,False,False,310.185
jupiter_2018-09-10T055500.wav,0.1529,7.6184,25,3,False,False,False,92.593
jupiter_2018-09-10T055500.wav,0.1625,7.8096,25,3,False,False,False,86.42
jupiter_2018-09-10T055500.wav,0.1529,8.0294,25,3,False,False,False,94.136
jupiter_2018-09-10T055500.wav,0.2389,8.4785,25,3,False,False,False,141.975
jupiter_2018-09-10T055500.wav,0.172,8.813,25,3,False,False,False,149.691
jupiter_2018-09-10T055500.wav,0.1911,9.0137,25,3,False,False,False,140.432
jupiter_2018-09-10T055500.wav,0.1434,9.7783,25,3,False,False,False,123.457
jupiter_2018-09-10T055500.wav,0.1911,9.9503,25,3,False,False,False,135.802
jupiter_2018-09-10T055500.wav,0.2676,10.5811,25,3,False,False,False,131.173
jupiter_2018-09-10T055500.wav,0.1911,11.403,25,3,False,False,False,112.654
jupiter_2018-09-10T055500.wav,0.1911,11.814,25,3,False,False,False,134.259
jupiter_2018-09-10T055500.wav,0.1625,12.4734,25,3,False,False,False,191.358
jupiter_2018-09-10T055500.wav,0.1434,12.6549,25,3,False,False,False,140.432
jupiter_2018-09-10T055500.wav,0.1338,13.1806,25,3,False,False,False,129.63
jupiter_2018-09-10T055500.wav,0.1242,13.4004,25,3,False,False,False,141.975
jupiter_2018-09-10T055500.wav,0.1911,13.7158,25,3,False,False,False,131.173
jupiter_2018-09-10T055500.wav,0.0956,14.2223,25,3,False,False,False,125.0
jupiter_2018-09-10T055500.wav,0.1338,14.337,25,3,False,False,False,91.049
